game_id,season,week,team,def_value_pre,def_value_post
2019_05_BUF_TEN,2019,5,BUF,10.793,11.878
2019_07_MIA_BUF,2019,7,BUF,11.878,9.85
2019_08_PHI_BUF,2019,8,BUF,9.85,9.616
2019_09_WAS_BUF,2019,9,BUF,9.616,9.972
2019_10_BUF_CLE,2019,10,BUF,9.972,8.642
2019_11_BUF_MIA,2019,11,BUF,8.642,8.615
2019_12_DEN_BUF,2019,12,BUF,8.615,10.618
2019_13_BUF_DAL,2019,13,BUF,10.618,10.331
2019_14_BAL_BUF,2019,14,BUF,10.331,10.59
2019_15_BUF_PIT,2019,15,BUF,10.59,12.496
2019_16_BUF_NE,2019,16,BUF,12.496,10.56
2019_17_NYJ_BUF,2019,17,BUF,10.56,10.787
2019_18_BUF_HOU,2019,18,BUF,10.787,10.416
2020_01_NYJ_BUF,2020,1,BUF,6.677,7.033
2020_02_BUF_MIA,2020,2,BUF,7.033,5.467
2020_03_LAR_BUF,2020,3,BUF,5.467,3.861
2020_04_BUF_OAK,2020,4,BUF,3.861,2.345
2020_05_BUF_TEN,2020,5,BUF,2.345,-0.336
2020_06_KC_BUF,2020,6,BUF,-0.336,-0.612
2020_07_BUF_NYJ,2020,7,BUF,-0.612,2.98
2020_08_NE_BUF,2020,8,BUF,2.98,2.202
2020_09_SEA_BUF,2020,9,BUF,2.202,2.68
2020_10_BUF_ARI,2020,10,BUF,2.68,2.268
2020_12_LAC_BUF,2020,12,BUF,2.268,3.313
2020_13_BUF_SF,2020,13,BUF,3.313,1.584
2020_14_PIT_BUF,2020,14,BUF,1.584,3.149
2020_15_BUF_DEN,2020,15,BUF,3.149,2.917
2020_16_BUF_NE,2020,16,BUF,2.917,3.895
2020_17_MIA_BUF,2020,17,BUF,3.895,3.54
2020_18_IND_BUF,2020,18,BUF,3.54,2.36
2020_19_BAL_BUF,2020,19,BUF,2.36,4.75
2020_20_BUF_KC,2020,20,BUF,4.75,3.601
2021_01_PIT_BUF,2021,1,BUF,2.308,3.082
2021_02_BUF_MIA,2021,2,BUF,3.082,5.309
2021_03_WAS_BUF,2021,3,BUF,5.309,4.218
2021_04_HOU_BUF,2021,4,BUF,4.218,7.929
2021_05_BUF_KC,2021,5,BUF,7.929,8.469
2021_06_BUF_TEN,2021,6,BUF,8.469,8.3
2021_08_MIA_BUF,2021,8,BUF,8.3,9.029
2021_09_BUF_JAX,2021,9,BUF,9.029,9.909
2021_10_BUF_NYJ,2021,10,BUF,9.909,11.599
2021_11_IND_BUF,2021,11,BUF,11.599,11.496
2021_12_BUF_NO,2021,12,BUF,11.496,11.763
2021_13_NE_BUF,2021,13,BUF,11.763,12.884
2021_14_BUF_TB,2021,14,BUF,12.884,11.256
2021_15_CAR_BUF,2021,15,BUF,11.256,11.705
2021_16_BUF_NE,2021,16,BUF,11.705,13.249
2021_17_ATL_BUF,2021,17,BUF,13.249,14.289
2021_18_NYJ_BUF,2021,18,BUF,14.289,16.112
2021_19_NE_BUF,2021,19,BUF,16.112,15.391
2021_20_BUF_KC,2021,20,BUF,15.391,11.789
2022_01_BUF_LAR,2022,1,BUF,7.556,10.106
2022_02_TEN_BUF,2022,2,BUF,10.106,12.643
2022_03_BUF_MIA,2022,3,BUF,12.643,12.492
2022_04_BUF_BAL,2022,4,BUF,12.492,13.217
2022_05_PIT_BUF,2022,5,BUF,13.217,12.422
2022_06_BUF_KC,2022,6,BUF,12.422,13.13
2022_08_GB_BUF,2022,8,BUF,13.13,13.3
2022_09_BUF_NYJ,2022,9,BUF,13.3,11.901
2022_10_MIN_BUF,2022,10,BUF,11.901,12.554
2022_11_CLE_BUF,2022,11,BUF,12.554,9.499
2022_12_BUF_DET,2022,12,BUF,9.499,8.876
2022_13_BUF_NE,2022,13,BUF,8.876,8.351
2022_14_NYJ_BUF,2022,14,BUF,8.351,8.125
2022_15_MIA_BUF,2022,15,BUF,8.125,7.945
2022_16_BUF_CHI,2022,16,BUF,7.945,8.003
2022_18_NE_BUF,2022,18,BUF,8.003,7.567
2022_19_MIA_BUF,2022,19,BUF,7.567,9.525
2022_20_CIN_BUF,2022,20,BUF,9.525,8.719
2023_01_BUF_NYJ,2023,1,BUF,5.589,8.152
2023_02_OAK_BUF,2023,2,BUF,8.152,8.744
2023_03_BUF_WAS,2023,3,BUF,8.744,12.465
2023_04_MIA_BUF,2023,4,BUF,12.465,12.993
2023_05_JAX_BUF,2023,5,BUF,12.993,12.437
2023_06_NYG_BUF,2023,6,BUF,12.437,11.844
2023_07_BUF_NE,2023,7,BUF,11.844,8.859
2023_08_TB_BUF,2023,8,BUF,8.859,7.879
2023_09_BUF_CIN,2023,9,BUF,7.879,6.027
2023_10_DEN_BUF,2023,10,BUF,6.027,5.307
2023_11_NYJ_BUF,2023,11,BUF,5.307,7.085
2023_12_BUF_PHI,2023,12,BUF,7.085,5.827
2023_14_BUF_KC,2023,14,BUF,5.827,6.62
2023_15_DAL_BUF,2023,15,BUF,6.62,8.943
2023_16_BUF_LAC,2023,16,BUF,8.943,8.272
2023_17_NE_BUF,2023,17,BUF,8.272,8.936
2023_18_BUF_MIA,2023,18,BUF,8.936,9.992
2023_19_PIT_BUF,2023,19,BUF,9.992,8.901
2023_20_KC_BUF,2023,20,BUF,8.901,7.8
2024_01_ARI_BUF,2024,1,BUF,5.0,4.851
2024_02_BUF_MIA,2024,2,BUF,4.851,6.543
2024_03_JAX_BUF,2024,3,BUF,6.543,8.375
2024_04_BUF_BAL,2024,4,BUF,8.375,7.213
2024_05_BUF_HOU,2024,5,BUF,7.213,5.654
2024_06_BUF_NYJ,2024,6,BUF,5.654,5.367
2024_07_TEN_BUF,2024,7,BUF,5.367,5.891
2024_08_BUF_SEA,2024,8,BUF,5.891,6.134
2024_09_MIA_BUF,2024,9,BUF,6.134,4.499
2024_10_BUF_IND,2024,10,BUF,4.499,5.148
2024_11_KC_BUF,2024,11,BUF,5.148,5.78
2024_13_SF_BUF,2024,13,BUF,5.78,7.553
2024_14_BUF_LAR,2024,14,BUF,7.553,5.252
2024_15_BUF_DET,2024,15,BUF,5.252,1.869
2024_16_NE_BUF,2024,16,BUF,1.869,0.833
2024_17_NYJ_BUF,2024,17,BUF,0.833,3.895
2024_18_BUF_NE,2024,18,BUF,3.895,0.824
2024_19_DEN_BUF,2024,19,BUF,0.824,1.427
2024_20_BAL_BUF,2024,20,BUF,1.427,1.837
2024_21_BUF_KC,2024,21,BUF,1.837,0.571
2025_01_BAL_BUF,2025,1,BUF,0.366,-0.786
2025_02_BUF_NYJ,2025,2,BUF,-0.786,1.273
2025_03_MIA_BUF,2025,3,BUF,1.273,1.503
2025_04_NO_BUF,2025,4,BUF,1.503,1.136
2025_05_NE_BUF,2025,5,BUF,1.136,1.534
2025_06_BUF_ATL,2025,6,BUF,1.534,1.043
2025_08_BUF_CAR,2025,8,BUF,1.043,3.622
1999_01_CAR_NO,1999,1,CAR,0.0,0.487
1999_02_JAX_CAR,1999,2,CAR,0.487,-0.381
1999_03_CIN_CAR,1999,3,CAR,-0.381,-0.241
1999_04_CAR_WAS,1999,4,CAR,-0.241,-2.908
1999_06_CAR_SF,1999,6,CAR,-2.908,-3.746
1999_07_DET_CAR,1999,7,CAR,-3.746,-5.472
1999_08_CAR_ATL,1999,8,CAR,-5.472,-6.518
1999_09_PHI_CAR,1999,9,CAR,-6.518,-5.805
1999_10_CAR_LAR,1999,10,CAR,-5.805,-6.943
1999_11_CAR_CLE,1999,11,CAR,-6.943,-7.521
1999_12_ATL_CAR,1999,12,CAR,-7.521,-10.009
1999_13_LAR_CAR,1999,13,CAR,-10.009,-11.306
1999_14_CAR_GB,1999,14,CAR,-11.306,-12.963
1999_15_SF_CAR,1999,15,CAR,-12.963,-14.05
1999_16_CAR_PIT,1999,16,CAR,-14.05,-13.728
1999_17_NO_CAR,1999,17,CAR,-13.728,-13.769
2000_01_CAR_WAS,2000,1,CAR,-8.826,-10.424
2000_02_CAR_SF,2000,2,CAR,-10.424,-9.74
2000_03_ATL_CAR,2000,3,CAR,-9.74,-9.887
2000_05_DAL_CAR,2000,5,CAR,-9.887,-8.384
2000_06_SEA_CAR,2000,6,CAR,-8.384,-7.932
2000_07_CAR_NO,2000,7,CAR,-7.932,-7.734
2000_08_SF_CAR,2000,8,CAR,-7.734,-7.507
2000_09_CAR_ATL,2000,9,CAR,-7.507,-7.088
2000_10_CAR_LAR,2000,10,CAR,-7.088,-9.568
2000_11_NO_CAR,2000,11,CAR,-9.568,-9.145
2000_12_CAR_MIN,2000,12,CAR,-9.145,-11.443
2000_13_GB_CAR,2000,13,CAR,-11.443,-9.982
2000_14_LAR_CAR,2000,14,CAR,-9.982,-6.129
2000_15_CAR_KC,2000,15,CAR,-6.129,-7.024
2000_16_LAC_CAR,2000,16,CAR,-7.024,-8.589
2000_17_CAR_OAK,2000,17,CAR,-8.589,-12.056
2001_01_CAR_MIN,2001,1,CAR,-7.728,-7.421
2001_02_CAR_ATL,2001,2,CAR,-7.421,-8.937
2001_03_GB_CAR,2001,3,CAR,-8.937,-10.117
2001_04_CAR_SF,2001,4,CAR,-10.117,-10.208
2001_05_NO_CAR,2001,5,CAR,-10.208,-9.584
2001_06_CAR_WAS,2001,6,CAR,-9.584,-10.798
2001_07_NYJ_CAR,2001,7,CAR,-10.798,-8.64
2001_08_CAR_MIA,2001,8,CAR,-8.64,-9.342
2001_09_CAR_LAR,2001,9,CAR,-9.342,-7.385
2001_10_SF_CAR,2001,10,CAR,-7.385,-6.704
2001_11_ATL_CAR,2001,11,CAR,-6.704,-5.433
2001_12_CAR_NO,2001,12,CAR,-5.433,-6.846
2001_13_CAR_BUF,2001,13,CAR,-6.846,-7.672
2001_15_LAR_CAR,2001,15,CAR,-7.672,-6.739
2001_16_ARI_CAR,2001,16,CAR,-6.739,-7.033
2001_17_NE_CAR,2001,17,CAR,-7.033,-6.655
2002_01_BAL_CAR,2002,1,CAR,-4.266,-4.607
2002_02_DET_CAR,2002,2,CAR,-4.607,-2.591
2002_03_CAR_MIN,2002,3,CAR,-2.591,0.104
2002_04_CAR_GB,2002,4,CAR,0.104,1.836
2002_05_ARI_CAR,2002,5,CAR,1.836,2.056
2002_06_CAR_DAL,2002,6,CAR,2.056,2.493
2002_07_CAR_ATL,2002,7,CAR,2.493,-0.536
2002_08_TB_CAR,2002,8,CAR,-0.536,0.651
2002_10_NO_CAR,2002,10,CAR,0.651,-0.047
2002_11_CAR_TB,2002,11,CAR,-0.047,-0.929
2002_12_ATL_CAR,2002,12,CAR,-0.929,-3.374
2002_13_CAR_CLE,2002,13,CAR,-3.374,-0.577
2002_14_CIN_CAR,2002,14,CAR,-0.577,-2.19
2002_15_CAR_PIT,2002,15,CAR,-2.19,-2.26
2002_16_CHI_CAR,2002,16,CAR,-2.26,-2.688
2002_17_CAR_NO,2002,17,CAR,-2.688,0.105
2003_01_JAX_CAR,2003,1,CAR,0.068,-1.248
2003_02_CAR_TB,2003,2,CAR,-1.248,-1.355
2003_04_ATL_CAR,2003,4,CAR,-1.355,0.029
2003_05_NO_CAR,2003,5,CAR,0.029,-0.409
2003_06_CAR_IND,2003,6,CAR,-0.409,-0.895
2003_07_TEN_CAR,2003,7,CAR,-0.895,-0.639
2003_08_CAR_NO,2003,8,CAR,-0.639,-0.248
2003_09_CAR_HOU,2003,9,CAR,-0.248,-0.907
2003_10_TB_CAR,2003,10,CAR,-0.907,-0.825
2003_11_WAS_CAR,2003,11,CAR,-0.825,0.077
2003_12_CAR_DAL,2003,12,CAR,0.077,-1.444
2003_13_PHI_CAR,2003,13,CAR,-1.444,-0.838
2003_14_CAR_ATL,2003,14,CAR,-0.838,-1.915
2003_15_CAR_ARI,2003,15,CAR,-1.915,-2.103
2003_16_DET_CAR,2003,16,CAR,-2.103,-1.279
2003_17_CAR_NYG,2003,17,CAR,-1.279,1.36
2003_18_DAL_CAR,2003,18,CAR,1.36,1.37
2003_19_CAR_LAR,2003,19,CAR,1.37,2.013
2003_20_CAR_PHI,2003,20,CAR,2.013,5.642
2003_21_CAR_NE,2003,21,CAR,5.642,3.001
2004_01_GB_CAR,2004,1,CAR,1.924,2.206
2004_02_CAR_KC,2004,2,CAR,2.206,3.814
2004_04_ATL_CAR,2004,4,CAR,3.814,3.455
2004_05_CAR_DEN,2004,5,CAR,3.455,3.638
2004_06_CAR_PHI,2004,6,CAR,3.638,4.532
2004_07_LAC_CAR,2004,7,CAR,4.532,4.221
2004_08_CAR_SEA,2004,8,CAR,4.221,3.315
2004_09_OAK_CAR,2004,9,CAR,3.315,3.336
2004_10_CAR_SF,2004,10,CAR,3.336,5.032
2004_11_ARI_CAR,2004,11,CAR,5.032,5.347
2004_12_TB_CAR,2004,12,CAR,5.347,3.241
2004_13_CAR_NO,2004,13,CAR,3.241,3.033
2004_14_LAR_CAR,2004,14,CAR,3.033,5.485
2004_15_CAR_ATL,2004,15,CAR,5.485,5.868
2004_16_CAR_TB,2004,16,CAR,5.868,3.791
2004_17_NO_CAR,2004,17,CAR,3.791,3.546
2005_01_NO_CAR,2005,1,CAR,2.273,0.899
2005_02_NE_CAR,2005,2,CAR,0.899,1.708
2005_03_CAR_MIA,2005,3,CAR,1.708,1.637
2005_04_GB_CAR,2005,4,CAR,1.637,-0.256
2005_05_CAR_ARI,2005,5,CAR,-0.256,-1.694
2005_06_CAR_DET,2005,6,CAR,-1.694,-0.417
2005_08_MIN_CAR,2005,8,CAR,-0.417,1.008
2005_09_CAR_TB,2005,9,CAR,1.008,1.501
2005_10_NYJ_CAR,2005,10,CAR,1.501,4.237
2005_11_CAR_CHI,2005,11,CAR,4.237,3.504
2005_12_CAR_BUF,2005,12,CAR,3.504,4.294
2005_13_ATL_CAR,2005,13,CAR,4.294,6.689
2005_14_TB_CAR,2005,14,CAR,6.689,5.733
2005_15_CAR_NO,2005,15,CAR,5.733,7.017
2005_16_DAL_CAR,2005,16,CAR,7.017,7.425
2005_17_CAR_ATL,2005,17,CAR,7.425,9.084
2005_18_CAR_NYG,2005,18,CAR,9.084,11.678
2005_19_CAR_CHI,2005,19,CAR,11.678,11.744
2005_20_CAR_SEA,2005,20,CAR,11.744,10.318
2006_01_ATL_CAR,2006,1,CAR,6.614,5.673
2006_02_CAR_MIN,2006,2,CAR,5.673,6.883
2006_03_CAR_TB,2006,3,CAR,6.883,6.22
2006_04_NO_CAR,2006,4,CAR,6.22,4.041
2006_05_CLE_CAR,2006,5,CAR,4.041,4.727
2006_06_CAR_BAL,2006,6,CAR,4.727,6.435
2006_07_CAR_CIN,2006,7,CAR,6.435,5.429
2006_08_DAL_CAR,2006,8,CAR,5.429,3.525
2006_10_TB_CAR,2006,10,CAR,3.525,4.086
2006_11_LAR_CAR,2006,11,CAR,4.086,7.369
2006_12_CAR_WAS,2006,12,CAR,7.369,7.325
2006_13_CAR_PHI,2006,13,CAR,7.325,5.279
2006_14_NYG_CAR,2006,14,CAR,5.279,4.235
2006_15_PIT_CAR,2006,15,CAR,4.235,3.856
2006_16_CAR_ATL,2006,16,CAR,3.856,6.218
2006_17_CAR_NO,2006,17,CAR,6.218,6.527
2007_01_CAR_LAR,2007,1,CAR,4.184,4.317
2007_02_HOU_CAR,2007,2,CAR,4.317,1.728
2007_03_CAR_ATL,2007,3,CAR,1.728,-1.653
2007_04_TB_CAR,2007,4,CAR,-1.653,-2.282
2007_05_CAR_NO,2007,5,CAR,-2.282,-1.66
2007_06_CAR_ARI,2007,6,CAR,-1.66,-0.059
2007_08_IND_CAR,2007,8,CAR,-0.059,0.155
2007_09_CAR_TEN,2007,9,CAR,0.155,1.356
2007_10_ATL_CAR,2007,10,CAR,1.356,0.222
2007_11_CAR_GB,2007,11,CAR,0.222,-0.761
2007_12_NO_CAR,2007,12,CAR,-0.761,-2.375
2007_13_SF_CAR,2007,13,CAR,-2.375,0.724
2007_14_CAR_JAX,2007,14,CAR,0.724,-0.277
2007_15_SEA_CAR,2007,15,CAR,-0.277,-0.996
2007_16_DAL_CAR,2007,16,CAR,-0.996,-1.375
2007_17_CAR_TB,2007,17,CAR,-1.375,-3.242
2008_01_CAR_LAC,2008,1,CAR,-2.078,-3.365
2008_02_CHI_CAR,2008,2,CAR,-3.365,-3.524
2008_03_CAR_MIN,2008,3,CAR,-3.524,-2.815
2008_04_ATL_CAR,2008,4,CAR,-2.815,-2.081
2008_05_KC_CAR,2008,5,CAR,-2.081,0.087
2008_06_CAR_TB,2008,6,CAR,0.087,-0.777
2008_07_NO_CAR,2008,7,CAR,-0.777,1.025
2008_08_ARI_CAR,2008,8,CAR,1.025,-0.554
2008_10_CAR_OAK,2008,10,CAR,-0.554,0.793
2008_11_DET_CAR,2008,11,CAR,0.793,1.247
2008_12_CAR_ATL,2008,12,CAR,1.247,0.873
2008_13_CAR_GB,2008,13,CAR,0.873,-0.772
2008_14_TB_CAR,2008,14,CAR,-0.772,-1.285
2008_15_DEN_CAR,2008,15,CAR,-1.285,0.231
2008_16_CAR_NYG,2008,16,CAR,0.231,0.2
2008_17_CAR_NO,2008,17,CAR,0.2,-0.923
2008_19_ARI_CAR,2008,19,CAR,-0.923,-0.834
2009_01_PHI_CAR,2009,1,CAR,-0.535,-0.615
2009_02_CAR_ATL,2009,2,CAR,-0.615,-2.339
2009_03_CAR_DAL,2009,3,CAR,-2.339,-2.551
2009_05_WAS_CAR,2009,5,CAR,-2.551,-1.576
2009_06_CAR_TB,2009,6,CAR,-1.576,-1.47
2009_07_BUF_CAR,2009,7,CAR,-1.47,-0.995
2009_08_CAR_ARI,2009,8,CAR,-0.995,1.346
2009_09_CAR_NO,2009,9,CAR,1.346,1.2
2009_10_ATL_CAR,2009,10,CAR,1.2,1.625
2009_11_MIA_CAR,2009,11,CAR,1.625,0.673
2009_12_CAR_NYJ,2009,12,CAR,0.673,0.586
2009_13_TB_CAR,2009,13,CAR,0.586,2.291
2009_14_CAR_NE,2009,14,CAR,2.291,3.511
2009_15_MIN_CAR,2009,15,CAR,3.511,5.317
2009_16_CAR_NYG,2009,16,CAR,5.317,5.89
2009_17_NO_CAR,2009,17,CAR,5.89,6.86
2010_01_CAR_NYG,2010,1,CAR,4.398,4.201
2010_02_TB_CAR,2010,2,CAR,4.201,2.239
2010_03_CIN_CAR,2010,3,CAR,2.239,3.429
2010_04_CAR_NO,2010,4,CAR,3.429,3.409
2010_05_CHI_CAR,2010,5,CAR,3.409,7.117
2010_07_SF_CAR,2010,7,CAR,7.117,7.026
2010_08_CAR_LAR,2010,8,CAR,7.026,5.329
2010_09_NO_CAR,2010,9,CAR,5.329,5.393
2010_10_CAR_TB,2010,10,CAR,5.393,3.353
2010_11_BAL_CAR,2010,11,CAR,3.353,2.356
2010_12_CAR_CLE,2010,12,CAR,2.356,2.564
2010_13_CAR_SEA,2010,13,CAR,2.564,3.718
2010_14_ATL_CAR,2010,14,CAR,3.718,4.573
2010_15_ARI_CAR,2010,15,CAR,4.573,5.188
2010_16_CAR_PIT,2010,16,CAR,5.188,3.819
2010_17_CAR_ATL,2010,17,CAR,3.819,2.618
2011_01_CAR_ARI,2011,1,CAR,1.678,0.093
2011_02_GB_CAR,2011,2,CAR,0.093,-0.577
2011_03_JAX_CAR,2011,3,CAR,-0.577,0.411
2011_04_CAR_CHI,2011,4,CAR,0.411,1.758
2011_05_NO_CAR,2011,5,CAR,1.758,0.983
2011_06_CAR_ATL,2011,6,CAR,0.983,0.342
2011_07_WAS_CAR,2011,7,CAR,0.342,-1.075
2011_08_MIN_CAR,2011,8,CAR,-1.075,-1.218
2011_10_TEN_CAR,2011,10,CAR,-1.218,-1.334
2011_11_CAR_DET,2011,11,CAR,-1.334,-3.596
2011_12_CAR_IND,2011,12,CAR,-3.596,-3.054
2011_13_CAR_TB,2011,13,CAR,-3.054,-4.414
2011_14_ATL_CAR,2011,14,CAR,-4.414,-5.551
2011_15_CAR_HOU,2011,15,CAR,-5.551,-4.911
2011_16_TB_CAR,2011,16,CAR,-4.911,-5.63
2011_17_CAR_NO,2011,17,CAR,-5.63,-7.64
2012_01_CAR_TB,2012,1,CAR,-4.897,-4.586
2012_02_NO_CAR,2012,2,CAR,-4.586,-4.181
2012_03_NYG_CAR,2012,3,CAR,-4.181,-5.301
2012_04_CAR_ATL,2012,4,CAR,-5.301,-4.502
2012_05_SEA_CAR,2012,5,CAR,-4.502,-4.732
2012_07_DAL_CAR,2012,7,CAR,-4.732,-5.533
2012_08_CAR_CHI,2012,8,CAR,-5.533,-4.342
2012_09_CAR_WAS,2012,9,CAR,-4.342,-3.604
2012_10_DEN_CAR,2012,10,CAR,-3.604,-3.698
2012_11_TB_CAR,2012,11,CAR,-3.698,-3.682
2012_12_CAR_PHI,2012,12,CAR,-3.682,-4.016
2012_13_CAR_KC,2012,13,CAR,-4.016,-6.171
2012_14_ATL_CAR,2012,14,CAR,-6.171,-6.862
2012_15_CAR_LAC,2012,15,CAR,-6.862,-4.947
2012_16_OAK_CAR,2012,16,CAR,-4.947,-3.463
2012_17_CAR_NO,2012,17,CAR,-3.463,-4.719
2013_01_SEA_CAR,2013,1,CAR,-3.025,-3.843
2013_02_CAR_BUF,2013,2,CAR,-3.843,-4.939
2013_03_NYG_CAR,2013,3,CAR,-4.939,-1.532
2013_05_CAR_ARI,2013,5,CAR,-1.532,0.077
2013_06_CAR_MIN,2013,6,CAR,0.077,0.069
2013_07_LAR_CAR,2013,7,CAR,0.069,-0.026
2013_08_CAR_TB,2013,8,CAR,-0.026,-0.477
2013_09_ATL_CAR,2013,9,CAR,-0.477,1.089
2013_10_CAR_SF,2013,10,CAR,1.089,4.724
2013_11_NE_CAR,2013,11,CAR,4.724,4.017
2013_12_CAR_MIA,2013,12,CAR,4.017,2.337
2013_13_TB_CAR,2013,13,CAR,2.337,3.867
2013_14_CAR_NO,2013,14,CAR,3.867,2.452
2013_15_NYJ_CAR,2013,15,CAR,2.452,2.246
2013_16_NO_CAR,2013,16,CAR,2.246,4.399
2013_17_CAR_ATL,2013,17,CAR,4.399,6.049
2013_19_SF_CAR,2013,19,CAR,6.049,5.827
2014_01_CAR_TB,2014,1,CAR,3.735,4.423
2014_02_DET_CAR,2014,2,CAR,4.423,5.279
2014_03_PIT_CAR,2014,3,CAR,5.279,4.18
2014_04_CAR_BAL,2014,4,CAR,4.18,1.296
2014_05_CHI_CAR,2014,5,CAR,1.296,0.343
2014_06_CAR_CIN,2014,6,CAR,0.343,-1.118
2014_07_CAR_GB,2014,7,CAR,-1.118,-2.514
2014_08_SEA_CAR,2014,8,CAR,-2.514,-2.033
2014_09_NO_CAR,2014,9,CAR,-2.033,-1.104
2014_10_CAR_PHI,2014,10,CAR,-1.104,-2.991
2014_11_ATL_CAR,2014,11,CAR,-2.991,-3.35
2014_13_CAR_MIN,2014,13,CAR,-3.35,-4.625
2014_14_CAR_NO,2014,14,CAR,-4.625,-2.638
2014_15_TB_CAR,2014,15,CAR,-2.638,-2.001
2014_16_CLE_CAR,2014,16,CAR,-2.001,-1.077
2014_17_CAR_ATL,2014,17,CAR,-1.077,2.111
2014_18_ARI_CAR,2014,18,CAR,2.111,3.739
2014_19_CAR_SEA,2014,19,CAR,3.739,2.656
2015_01_CAR_JAX,2015,1,CAR,1.702,3.084
2015_02_HOU_CAR,2015,2,CAR,3.084,2.765
2015_03_NO_CAR,2015,3,CAR,2.765,0.543
2015_04_CAR_TB,2015,4,CAR,0.543,1.366
2015_06_CAR_SEA,2015,6,CAR,1.366,1.232
2015_07_PHI_CAR,2015,7,CAR,1.232,3.34
2015_08_IND_CAR,2015,8,CAR,3.34,4.824
2015_09_GB_CAR,2015,9,CAR,4.824,4.84
2015_10_CAR_TEN,2015,10,CAR,4.84,5.172
2015_11_WAS_CAR,2015,11,CAR,5.172,6.178
2015_12_CAR_DAL,2015,12,CAR,6.178,9.208
2015_13_CAR_NO,2015,13,CAR,9.208,8.96
2015_14_ATL_CAR,2015,14,CAR,8.96,10.082
2015_15_CAR_NYG,2015,15,CAR,10.082,8.494
2015_16_CAR_ATL,2015,16,CAR,8.494,7.318
2015_17_TB_CAR,2015,17,CAR,7.318,7.041
2015_19_SEA_CAR,2015,19,CAR,7.041,6.875
2015_20_ARI_CAR,2015,20,CAR,6.875,9.69
2015_21_CAR_DEN,2015,21,CAR,9.69,11.572
2016_01_CAR_DEN,2016,1,CAR,7.417,7.162
2016_02_SF_CAR,2016,2,CAR,7.162,7.139
2016_03_MIN_CAR,2016,3,CAR,7.139,7.455
2016_04_CAR_ATL,2016,4,CAR,7.455,4.441
2016_05_TB_CAR,2016,5,CAR,4.441,4.412
2016_06_CAR_NO,2016,6,CAR,4.412,1.899
2016_08_ARI_CAR,2016,8,CAR,1.899,1.319
2016_09_CAR_LAR,2016,9,CAR,1.319,1.59
2016_10_KC_CAR,2016,10,CAR,1.59,2.843
2016_11_NO_CAR,2016,11,CAR,2.843,3.194
2016_12_CAR_OAK,2016,12,CAR,3.194,2.926
2016_13_CAR_SEA,2016,13,CAR,2.926,2.528
2016_14_LAC_CAR,2016,14,CAR,2.528,4.936
2016_15_CAR_WAS,2016,15,CAR,4.936,5.11
2016_16_ATL_CAR,2016,16,CAR,5.11,4.571
2016_17_CAR_TB,2016,17,CAR,4.571,5.263
2017_01_CAR_SF,2017,1,CAR,3.374,4.772
2017_02_BUF_CAR,2017,2,CAR,4.772,5.214
2017_03_NO_CAR,2017,3,CAR,5.214,4.559
2017_04_CAR_NE,2017,4,CAR,4.559,4.151
2017_05_CAR_DET,2017,5,CAR,4.151,4.763
2017_06_PHI_CAR,2017,6,CAR,4.763,4.275
2017_07_CAR_CHI,2017,7,CAR,4.275,5.793
2017_08_CAR_TB,2017,8,CAR,5.793,7.719
2017_09_ATL_CAR,2017,9,CAR,7.719,7.362
2017_10_MIA_CAR,2017,10,CAR,7.362,6.722
2017_12_CAR_NYJ,2017,12,CAR,6.722,4.781
2017_13_CAR_NO,2017,13,CAR,4.781,4.982
2017_14_MIN_CAR,2017,14,CAR,4.982,5.898
2017_15_GB_CAR,2017,15,CAR,5.898,6.322
2017_16_TB_CAR,2017,16,CAR,6.322,5.687
2017_17_CAR_ATL,2017,17,CAR,5.687,4.512
2017_18_CAR_NO,2017,18,CAR,4.512,3.598
2018_01_DAL_CAR,2018,1,CAR,2.307,3.987
2018_02_CAR_ATL,2018,2,CAR,3.987,1.158
2018_03_CIN_CAR,2018,3,CAR,1.158,1.952
2018_05_NYG_CAR,2018,5,CAR,1.952,1.569
2018_06_CAR_WAS,2018,6,CAR,1.569,2.234
2018_07_CAR_PHI,2018,7,CAR,2.234,1.148
2018_08_BAL_CAR,2018,8,CAR,1.148,2.638
2018_09_TB_CAR,2018,9,CAR,2.638,2.631
2018_10_CAR_PIT,2018,10,CAR,2.631,-0.723
2018_11_CAR_DET,2018,11,CAR,-0.723,-0.892
2018_12_SEA_CAR,2018,12,CAR,-0.892,-1.966
2018_13_CAR_TB,2018,13,CAR,-1.966,-2.967
2018_14_CAR_CLE,2018,14,CAR,-2.967,-3.688
2018_15_NO_CAR,2018,15,CAR,-3.688,-1.187
2018_16_ATL_CAR,2018,16,CAR,-1.187,-1.192
2018_17_CAR_NO,2018,17,CAR,-1.192,-0.144
2019_01_LAR_CAR,2019,1,CAR,-0.093,0.933
2019_02_TB_CAR,2019,2,CAR,0.933,1.312
2019_03_CAR_ARI,2019,3,CAR,1.312,2.26
2019_04_CAR_HOU,2019,4,CAR,2.26,4.027
2019_05_JAX_CAR,2019,5,CAR,4.027,1.397
2019_06_CAR_TB,2019,6,CAR,1.397,4.562
2019_08_CAR_SF,2019,8,CAR,4.562,4.221
2019_09_TEN_CAR,2019,9,CAR,4.221,3.193
2019_10_CAR_GB,2019,10,CAR,3.193,4.358
2019_11_ATL_CAR,2019,11,CAR,4.358,4.339
